Eipä ihme, sillä oireesi sopivat epäilyttävän hyvin kaksisuuntaiseen mielialahäiriöön.	['0.0419', '0.88', '0.078']	'neutral' with confidence 88.00%
Luulen, että uskova , samaa sukupuolta oleva pari solmii avioliiton juuri noin, eli liitolle pyydetään Jumalan siunausta ja solmitaan se Isän, Pojan ja Pyhän Hengen nimeen.	['0.0017', '0.0019', '0.9964']	'positive' with confidence 99.64%
Kysymys on lapsen edusta saada puolueeton taho arvoimaan tilannetta.	['0.0103', '0.9505', '0.0392']	'neutral' with confidence 95.05%
Hyvä kun oli neukku työllistämässä suomalaissohloja.	['0.0843', '0.2318', '0.6839']	'positive' with confidence 68.39%
Fendt on ensimmäinen.	['0.1306', '0.1454', '0.724']	'positive' with confidence 72.40%
Meidän resurssit ja verorahat menevät ihan viemäristä alas kun tuhlaamme ne lapsiin armejassa jotka eivät sielä halua olla.	['0.0155', '0.733', '0.2515']	'neutral' with confidence 73.30%
Käytännössä sekä vihreät että demarit kilpailevat kokoomuksen huomiosta.	['0.0226', '0.9478', '0.0296']	'neutral' with confidence 94.78%
Syynä esimerkiksi hormonitoiminta.	['0.1358', '0.8364', '0.0278']	'neutral' with confidence 83.64%
Ei sitten, piirrän jonkun toisen nimen hiekkaan. :-(	['0.0706', '0.8998', '0.0296']	'neutral' with confidence 89.98%
USA:ssa opiskelukiintiöitä ja muita etuisuuksia jaetaan ALIoikeutetuille kansanosille kuten mustalle väestölle.	['0.0025', '0.8871', '0.1104']	'neutral' with confidence 88.71%
Maka satko miljardin tililleni iss on tälläkin hetkellä astronautteja	['0.0427', '0.8744', '0.0829']	'neutral' with confidence 87.44%
Hävisit tai voitit, pankki sanoo mitä teet, velkamuuli.	['0.0365', '0.8355', '0.128']	'neutral' with confidence 83.55%
Missä kohtaa muuten kuvittelet kilpapurjehduksessa liikkuvan isojen rahojen?	['0.0528', '0.8994', '0.0478']	'neutral' with confidence 89.94%
Myös kotiin tuodaan ruoka.	['0.0358', '0.1009', '0.8633']	'positive' with confidence 86.33%
Mieluiten vieläpä varakas (mies) tai kaunis (nainen), jotta muut ovat kateudesta vihreinä.	['0.0017', '0.7972', '0.2011']	'neutral' with confidence 79.72%
Raitistumisen aika olisi paikallaan.	['0.3781', '0.5372', '0.0847']	'neutral' with confidence 53.72%
HRW vehnän hehtopaino on saatu normaalitasolla eli 79,6 kiloa.	['0.0116', '0.9503', '0.0381']	'neutral' with confidence 95.03%
Asioita mitä IMATRA ryhmässä ei sallita - rasismi - vihapuheet - keskinäistä riitelyä - ylläpidon arvostelua ( ne pitää tehdä yv:nä ei ryhmän seinällä) - mainonta Ja, jos tulee esiin uusia asioita mitä emme salli, ne poistetaan Joihinkin asioihin riittää yksikin väärä kommentti ja silloin joutuu ulos ryhmästä	['0.0105', '0.0423', '0.9472']	'positive' with confidence 94.72%
Tietysti täysin vieras ihminen tekee saman asian, vieraat puolustavat itseään eikä narsisti tunne että hänellä olisi valtaa vieraaseen henkilöön.	['0.0122', '0.8201', '0.1677']	'neutral' with confidence 82.01%
Piirrä funktio sen jälkeen kaksiulotteiseen koordinaatistoon.	['0.1128', '0.7454', '0.1418']	'neutral' with confidence 74.54%
Kyllä ministerit on tämän tutkineet ja hyväksi havainneet, niin turha meidän on päätämme tressata.	['0.0054', '0.9046', '0.09']	'neutral' with confidence 90.46%
Onko sinulla jokin ongelma?	['0.827', '0.127', '0.046']	'negative' with confidence 82.70%
menit vesiylioikeuteen ja sait tahtios läpi.	['0.1467', '0.3663', '0.487']	'positive' with confidence 48.70%
Brittivihaajat lykkivät taas kerran innolla valeitaan.	['0.1777', '0.6298', '0.1925']	'neutral' with confidence 62.98%
Todellisuudessa Neuvostoliitto uhkaili monellakin tavalla Suomea, niin rajan lähellä isoja joukkoja siirtelemällä, kuin myös merialueilla ja ilmatilassa.	['0.0017', '0.9086', '0.0898']	'neutral' with confidence 90.86%
Nyt viimeistä vuotta kun mennään huomaan että saattaa olla että en tule pitämään yhteyttä kenenkään kanssa😔 Ei ole spontaania kaveruutta syntynyt.	['0.04', '0.4209', '0.5391']	'positive' with confidence 53.91%
Silloin minä ajattelin, kuinka ”tomppeli ja hidas olen uskomaan”.	['0.0238', '0.8471', '0.1292']	'neutral' with confidence 84.71%
Kun taas diabeetikoita kehotetaan syömään ruokia, jotka ei niin ikään sovi heille.	['0.0009', '0.9481', '0.051']	'neutral' with confidence 94.81%
Kuka muuten antoi tapahtua se n. 35000 turistin tuonnin 2015, läpi ruotsin, ohjattuna toimintana.	['0.0186', '0.9452', '0.0362']	'neutral' with confidence 94.52%
Mitäs harjoittavat julmaa karttamiskäytäntöä, jopa omille perheenjäsenilleen ja vielä alaikäisille.	['0.0235', '0.9197', '0.0568']	'neutral' with confidence 91.97%
Ehkä tämän asian tiimoilta huomaa oman asennevammankin, vaikka en tosiaan kadehdi ketään tms senkään takia, millaisella autolla ihminen ajaa.	['0.046', '0.5953', '0.3587']	'neutral' with confidence 59.53%
Gigantissa ei korjata puhelimia, eikä muitakaan laitteita.	['0.1964', '0.7799', '0.0237']	'neutral' with confidence 77.99%
Sitten jos tarvitsi laskea päässä viikonpäivä päiväyksestä, saatoin järkeillä tänä vuonna kesäkuussa esim. näin: vuoden alkupäivä miinus kuukauden muistinumero = 7-4 = lisäys, joka tarvitaan lisätä päiväykseen, jotta 7:llä jaettaessa saataisiin viikonpäivää vastaava jakojäännös.	['0.0036', '0.0025', '0.9939']	'positive' with confidence 99.39%
Kerropas sinä, miksi sinä annat rahasi suomen sosiaalihuoltoon.	['0.138', '0.8245', '0.0376']	'neutral' with confidence 82.45%
Alkoholisti terrorisoi itseään, perhettä, naapuria, yhteiskuntaa jne.	['0.7214', '0.2479', '0.0308']	'negative' with confidence 72.14%
Tralalallallaaa, ja niin joulu joutui jo taas unholaan.	['0.0738', '0.8754', '0.0508']	'neutral' with confidence 87.54%
Saatana on luotu, kuten Jeesuskin.	['0.5356', '0.2923', '0.1721']	'negative' with confidence 53.56%
Ruokaa saa nykyään ostaa kaupoista niin halvalla, että on sulaa hulluutta tuhlata ruokaan järjettömiä summia rahaa.	['0.0013', '0.8835', '0.1152']	'neutral' with confidence 88.35%
Leikkauksiin pystytään paremmin varautumaan, mutta niissäkin voi tulla tilanne, jossa verensiirrolle ei ole vaihtoehtoa.	['0.001', '0.8893', '0.1097']	'neutral' with confidence 88.93%
Kun lisäksi otetaan huomioon, että edellisen lama-ajan lapset ovat nykyistä lapsentekoikäistä keskiluokkaa, niin on pelkästään ymmärrettävää, että ei enää yksinkertaisesti uskalleta lisääntyä.	['0.0725', '0.2127', '0.7148']	'positive' with confidence 71.48%
Miten se voi sitten olla mahdollista että jotkut tuttuni ovat nähneet sinut ihan ihka elävänä?	['0.0014', '0.8625', '0.1361']	'neutral' with confidence 86.25%
Olemme menetettyjä niin terveyspalveluissa kuin kaupunkina.	['0.4354', '0.1983', '0.3663']	'negative' with confidence 43.54%
"Täytyy sanoa että tämä aikuinen mies joka on käynyt prosessin joka oli ""melkein pahempi kuin kuolema"", vaikuttaa olevan traumaattiseen kokemukseensa nähden omituisen hilpeä."	['0.0291', '0.0523', '0.9185']	'positive' with confidence 91.85%
Saatetaan yhteen nuoret, ja luonto hoitaa loput.	['0.0661', '0.5804', '0.3535']	'neutral' with confidence 58.04%
Kossupullo, itkua ja naurua.	['0.1316', '0.1963', '0.6722']	'positive' with confidence 67.22%
eikä kaikkea yksin mussuttaa.....missä vaan viipyy kahvittelija ......tähän ja nyt...	['0.0025', '0.9495', '0.048']	'neutral' with confidence 94.95%
Hallitus kaatuu jos Halla-aho tulee valituksi jne jne.	['0.0344', '0.9489', '0.0168']	'neutral' with confidence 94.89%
Homoseksuaalitkin ovat ihmisiä eikä vallan välikappaleita.	['0.4717', '0.4483', '0.08']	'negative' with confidence 47.17%
Jumala ei peruskorjaa tätä planeettaa ikuista asumustaan varten, ei itselle eikä ihmisille.	['0.001', '0.9665', '0.0325']	'neutral' with confidence 96.65%
Kattojärjestö on tietenkin Kuntaliitto,.	['0.2575', '0.6494', '0.0931']	'neutral' with confidence 64.94%
Arkeologisia todisteita on vain viitteellisesti.	['0.3738', '0.4559', '0.1703']	'neutral' with confidence 45.59%
Demokratia on kamalaa kun se sattuu omalle kohdalle.	['0.0408', '0.8891', '0.0701']	'neutral' with confidence 88.91%
Tehdään tämä:	['0.2846', '0.3135', '0.4019']	'positive' with confidence 40.19%
Ei rattijuopumus ole vahinko, kyllä siinä on ihan oma-aloitteisesti nautittu alkoholia ja hypätty rattiin varmistumatta omasta ajokunnosta.	['0.0011', '0.919', '0.0799']	'neutral' with confidence 91.90%
Tuuli ryntäilee joka suunnasta ja sade yrittää tehdä ennätystä.	['0.0077', '0.8605', '0.1318']	'neutral' with confidence 86.05%
Tyypillinen Lepsämäläinen aamupala.	['0.4031', '0.4898', '0.1071']	'neutral' with confidence 48.98%
Lisää Tuplaloikkareita, menee Paksunmiehen pasmat sekaisin.	['0.706', '0.2428', '0.0512']	'negative' with confidence 70.60%
Sä muuten oot onnistunu ajamaan täältä pois monta ihmistä jotka ennen ajatteli sun kans samoin.	['0.0017', '0.8751', '0.1232']	'neutral' with confidence 87.51%
Täällä taas Taavi Tietämättömät puhuva sairaan kateutensa innoittamina asioista, joista tietävät yhtä paljon kuin somalit Suomen historiasta.	['0.0023', '0.9047', '0.093']	'neutral' with confidence 90.47%
"Siis vastaus kuuluu: ""kiitos"" kun äänestitte markkinataloutta silloin kun teiltä vielä vastuita vaadittiin."	['0.0021', '0.3457', '0.6523']	'positive' with confidence 65.23%
Eikä niitä suhteita/perheitä haluta rikkoa.	['0.3597', '0.2935', '0.3468']	'negative' with confidence 35.97%
Markus Janssonin blogiteksti kävi yhteen lähes sanalleen ajatuksieni kanssa!	['0.0055', '0.9519', '0.0427']	'neutral' with confidence 95.19%
Siellä oli edullista silloin;)	['0.1448', '0.5973', '0.2579']	'neutral' with confidence 59.73%
"Ja työnantajat ihan varmasti kohtelisi sillen ""kivasti ja reilusti"" niin kuin sinisilmäiset junnut uskoo ja toivoo ...juu, ihan varmasti... ;-)"	['0.0102', '0.3423', '0.6475']	'positive' with confidence 64.75%
Purkavat kai katkeruuttaan, kun eivät kehtaa enää kehua palvomaansa epäjumalaa Isä Timoa?	['0.0034', '0.8988', '0.0978']	'neutral' with confidence 89.88%
Itsellänikin kulmakarvoista jatkuu ohimoilla ohuita karvoja.	['0.1381', '0.8309', '0.031']	'neutral' with confidence 83.09%
Sinuna ottaisin eron.	['0.3339', '0.6118', '0.0543']	'neutral' with confidence 61.18%
Heistä kaikista tulee hyviä ja lojaaleja apulaisia puheenjohtaja Jussi Halla-aholle.	['0.0115', '0.4758', '0.5126']	'positive' with confidence 51.26%
On aika rukoilla, että ”Elon Herra lähettäisi työmiehiä sadonkorjuuseen”.	['0.0131', '0.858', '0.1289']	'neutral' with confidence 85.80%
Sex Pistolskin oli jo siinä vaiheessa hajonnu.	['0.025', '0.9162', '0.0588']	'neutral' with confidence 91.62%
Koska kaikkien uhrattavien eläinten piti olla virheettömiä, junaili Paavali Jeesuksesta eläinten kaltaisen virheettömän uhrin Jumalalle:	['0.0008', '0.9662', '0.033']	'neutral' with confidence 96.62%
Mutta eihän leveä jalkaterä oo mitenkään tekemisissä lihavuuden kanssa :0	['0.0032', '0.959', '0.0378']	'neutral' with confidence 95.90%
Sipilältä tämä sote ratkaisun ajankohta on hyvin laskelmoitu ajankohta.	['0.021', '0.6343', '0.3447']	'neutral' with confidence 63.43%
On sulla rohkee mummo pitää myöntää, ei vähästä säikähdä...	['0.006', '0.9319', '0.0621']	'neutral' with confidence 93.19%
Joo en itekkään hirveesti hehkuta starbustin perään, mutta Book of dead, Creature from the blacklagoon, doa, fire joker, wish upon a jacpot, jack hammerit, nuo tuli nyt ainaki mieleen, mutta toki myös monia muita.	['0.0069', '0.0031', '0.99']	'positive' with confidence 99.00%
Samaa mieltä olen juu	['0.0347', '0.1727', '0.7926']	'positive' with confidence 79.26%
On useita tapauksia, teoista on löydettävissä merkkejä ja havaintoja.	['0.0113', '0.9313', '0.0573']	'neutral' with confidence 93.13%
Hyvä vaihtokauppa eikö vain.	['0.1064', '0.1408', '0.7529']	'positive' with confidence 75.29%
Karjut aina mielessä.	['0.1995', '0.6706', '0.1299']	'neutral' with confidence 67.06%
Ja mistäkö sitten tiedämme ettei tuokin ollut aito UFO tai peräti lentävä lautanen?	['0.0016', '0.8966', '0.1017']	'neutral' with confidence 89.66%
Mikä on minun ja sisarusteni ero?	['0.6212', '0.3121', '0.0667']	'negative' with confidence 62.12%
Minulla todettiin viisi kuukautta sitten aikuistyypin diabetes ja olen tässä pohtinut mahdollisia syitä jotka ovat tähän johtaneet.	['0.0123', '0.5341', '0.4536']	'neutral' with confidence 53.41%
Nämä nyt ainakin muistan.	['0.2577', '0.0901', '0.6522']	'positive' with confidence 65.22%
Kyllähän ruokaa saa hankittua ilman maatalouden apuakin.	['0.0423', '0.9151', '0.0426']	'neutral' with confidence 91.51%
Tällä menolla kehitys ei kehity ja isot toimijat jarruttavat kaikkea innovointia.	['0.0019', '0.9218', '0.0763']	'neutral' with confidence 92.18%
Näkee ihmisiä ja nukkuu hyvin.	['0.2311', '0.2346', '0.5343']	'positive' with confidence 53.43%
"""Millä tavalla ei mukamas Jumalan ,sana näy suomen laissa."	['0.0018', '0.9845', '0.0136']	'neutral' with confidence 98.45%
Huomenna taas Kärkkäiselle tekemään hyviä ostoksia.	['0.1579', '0.2548', '0.5874']	'positive' with confidence 58.74%
Lentokone on VAIN alusta aseistukselle ja naapuri 'hoitaa' viestiliikenteen - siinä kun osaa 'jammerin' käytön kun jo NYT tuulimyllytkin on puolustusvoimille ongelma. :)	['0.0264', '0.046', '0.9276']	'positive' with confidence 92.76%
Totta on Herran kiivaus, tuomio lähtee todella Herran huoneesta.	['0.0028', '0.9315', '0.0657']	'neutral' with confidence 93.15%
Haistappa lokin perse itkijä!!	['0.5712', '0.3832', '0.0456']	'negative' with confidence 57.12%
Linnut laulavat,iloisia ihmisiä niinkuin aina	['0.5108', '0.3419', '0.1472']	'negative' with confidence 51.08%
Melko ylivoimaisesti vielä.	['0.5145', '0.2477', '0.2378']	'negative' with confidence 51.45%
Toisessa ketjussa kysyttiin, mitä peruteita on Ylikosken valinnalle edelleen lliiton johtotehtäviin.	['0.0011', '0.9559', '0.043']	'neutral' with confidence 95.59%
Eurokriisi oli satojen miljardien eurojen pyramidi/bonzihujaus jossa EU-kansallisvaltioiden veronmaksajien rahat päätyivät banksterien taskuihin, eivät Kreikan tai kreikkalaisten tukemiseen kuten tyhmemmät luulevat.	['0.0412', '0.5257', '0.4332']	'neutral' with confidence 52.57%
alussa ravailee metsässä ja seuraa muita susia/ihmissusia.	['0.1119', '0.8222', '0.0659']	'neutral' with confidence 82.22%
Rönkä on ylimielinen äärisuvakki joka kuvittelee että voi levitellä paskaa tavallisista ihmisistä.	['0.1736', '0.7708', '0.0556']	'neutral' with confidence 77.08%
Täällä raivoisa omiminen vailla järkeä kuulostaa taipumukselta samaan pääsairauteen	['0.3307', '0.5233', '0.146']	'neutral' with confidence 52.33%
Suomen sota 1808-1809 perustui Ranskan keisarin Napoleonin ja Venäjän tsaarin Aleksanteri I:n solmimaan Tilsitin sopimukseen, jossa Venäjä sitoutui pakotamaan Ruotsin katkaisemaan kauppasuhteet Englantiin ja siten osallistumaan Napoleonin julistamaan Englannin mannermaasulkuun.	['0.0071', '0.005', '0.9879']	'positive' with confidence 98.79%
Luo itse omaisuutesi ja vaurautesi.	['0.0706', '0.7362', '0.1932']	'neutral' with confidence 73.62%
Pitäisikö sinun kysellä enemmän lääkäriltäsi?	['0.4212', '0.5046', '0.0742']	'neutral' with confidence 50.46%
Aallokossa saattaa olla vakaampi, kovassa tuulessa herkempi suuren tuulipinta alan vuoksi merenkäynnille, aallokkoja varten moniin aluksiin asennettu vakaajat kulun sujumisen edistämiseksi	['0.0146', '0.1308', '0.8546']	'positive' with confidence 85.46%
"""Yksinasuvalle pitää jäädä käyttöönsä ruokaa, vaatteita, hygieniaa yms. varten noin 490euroa kuussa."""	['0.0091', '0.8344', '0.1566']	'neutral' with confidence 83.44%
Tai ehkä kyseessä ei olekaan se, että on normaalia ihmistä vajaampi ymmärrykseltään, vaan se että on pahansuopa ja ilkeä, joka tahallaan vääntelee väärin kun ei voi sietää eri näkemystä?	['0.003', '0.0027', '0.9943']	'positive' with confidence 99.43%
Tuolla roikkumisella sinä siis vielä kokeilet jos olisi tullut katumapäälle?	['0.0052', '0.9369', '0.0579']	'neutral' with confidence 93.69%
Toisaalta taas kun muistelee isojen jopa valtio-omisteisten (jossa valtio on suurin tai pääomistaja) myyntejä ja/tai siirtoja ulkomaille, silloin työpaikat eivät paljoa paina vaakakupissa.	['0.0409', '0.0244', '0.9346']	'positive' with confidence 93.46%
"""Syytteen mukaan 17-vuotias Jan Vapaavuori ja hänen samanikäinen toverinsa kohtasivat alle 15-vuotiaan pojan T-kaupan kulmilla Helsingin Puistolassa marraskuussa 1982."	['0.0055', '0.7823', '0.2122']	'neutral' with confidence 78.23%
kiva kun huolehdit.	['0.0375', '0.0468', '0.9157']	'positive' with confidence 91.57%
Löytyy ainakin uudempien ohjekirjastakin	['0.0979', '0.8035', '0.0987']	'neutral' with confidence 80.35%
Raamatussa on aivan suoraa tekstiä ja uudessatestamentissa.He väittävät olevansa viisaita, mutta ovat tulleet tyhmiksi,ja he ovat vaihtaneet katoattoman Jumalan kirkkauden katoavaisten ihmisten ja lintujen nelijalkaisten ja matelijoiden kuviin.Sen vuoksi Jumala on jättänyt heidät mielihalujensa sellaiseen saastaisuuteen että he keskinäisissä suhteissaan häpäisevät oman ruumiinsa.He ovat vaihtaneet jumalan totuuden valheeseen he ovat kunnioittaneet ja palvelleet luotua eivätkä Luojaa-olkoon hän ikuisesti ylistetty aamen.Siksi Jumala on jättänyt heidät häpeällisten himojen valtaan.Naiset ovat vaihtaneet luonnollisen sukupuoliyhteyden luonnon vastaiseen,ja miehet ovat luopuneet luonnollisesta yhteydestä naisiin ja heissä on syntynyt himo toisiaan kohtaan.Miehet ovat harhautuneet harjoittamaan keskenään säädyttömyyttä ja saavat ansaitsemansa palkan.Koska he eivät ole antaneet arvoa Jumalan tuntemiselle,on Jumala jättänyt heidät arvottomien ajatusten valtaan,tekemään sellaista joka ei sovi.	['0.0056', '0.0806', '0.9138']	'positive' with confidence 91.38%
Kylläpä sitä on taas jollakin 'välähtynyt' kun oikein tämmöinen aihe on tullut ihan itse keksittyä aloittajan toimesta.	['0.0014', '0.9247', '0.074']	'neutral' with confidence 92.47%
Elina Lepomäki ei missään tapauksessa haukkunut Juha Sipilää, mutta myöntää täytyy, että hän asetteli sanansa aika onnettomasti ja hävisi SDP:n Feldt-Rannalle 0-10.	['0.1185', '0.1665', '0.715']	'positive' with confidence 71.50%
Voi olla vakavissaankin.	['0.5638', '0.3049', '0.1313']	'negative' with confidence 56.38%
Usein ei muista sulkea.	['0.5744', '0.3765', '0.0492']	'negative' with confidence 57.44%
Uutinen vaikuttaa aidolta.	['0.0852', '0.7291', '0.1857']	'neutral' with confidence 72.91%
Amntivaparia on jo vuosia kiinnostanut - jopa monta kertaa päivässä ja yössä.	['0.0058', '0.9387', '0.0555']	'neutral' with confidence 93.87%
Niin miksi pitäisi roikkua ex:ssä ...	['0.5004', '0.4623', '0.0374']	'negative' with confidence 50.04%
Akun mukana tulee työkalut.	['0.1975', '0.6563', '0.1462']	'neutral' with confidence 65.63%
Mites tää uusin suklaalevyissä tms. jaettava koodi?	['0.0784', '0.8976', '0.024']	'neutral' with confidence 89.76%
Mietin tuossa jokin aika sitten, että en taida laittaa mitään tavoitepainoja tietyille päiville.	['0.0008', '0.9539', '0.0453']	'neutral' with confidence 95.39%
he raiskautti minua 20 vuotta ja koettavat rakentaa sen perustalle että olen kykenemätön tuntemaan mitään aivoissani	['0.0036', '0.6065', '0.3899']	'neutral' with confidence 60.65%
Olisikohan FTP:n käytössä mitään järkeä?	['0.2348', '0.7483', '0.0169']	'neutral' with confidence 74.83%
Autuaita kaikki, jotka häntä odottavat!	['0.1318', '0.0899', '0.7783']	'positive' with confidence 77.83%
Mitä jos punaisten yritys olisi onnistunut ja vallankumous toteutunut 1918?	['0.0049', '0.7802', '0.2148']	'neutral' with confidence 78.02%
"Pelkkää rahastusta koko toiminta ja myöhemmin olen saanut huomata, ettei tuolta hankittua ""tutkintoa"" kannata kauheasti missään mainostaa."	['0.0011', '0.9381', '0.0608']	'neutral' with confidence 93.81%
"""Ei sitä lapsi-termiä voi ujuttaa noiden _eri ikästen_ LASTEN sekaan."	['0.0026', '0.9709', '0.0265']	'neutral' with confidence 97.09%
Näistä kahdesta sinänsä mahdottomasta yhdistelmästä pyydetään entisen tasa-arvovaltuutetun lausunto; miten asiassa edetään.	['0.0011', '0.9041', '0.0949']	'neutral' with confidence 90.41%
"Kevennyksenä Päivikön inspiroima muunnos ""varatuomari"" arvonimestä."	['0.2287', '0.6838', '0.0875']	'neutral' with confidence 68.38%
Poliisit lainasi sitä joskus vaikka oli eläkkeellä.	['0.0727', '0.861', '0.0663']	'neutral' with confidence 86.10%
Onko kirjoittaminen ihmisiltä opittua?	['0.2653', '0.6903', '0.0444']	'neutral' with confidence 69.03%
Veikkaan, että nuo vastustavat luvut ovat alakantissa, koska moni ’tuota näkemystä’ edustavat, eivät ’taktisista syistä’ ole vastannut.	['0.0025', '0.8843', '0.1133']	'neutral' with confidence 88.43%
Tämä luku on muuttanut monen juutalaisen elämän.	['0.6517', '0.2663', '0.082']	'negative' with confidence 65.17%
Kirjoitat tietoisesti täysin falskia potaskaa.	['0.488', '0.4069', '0.1051']	'negative' with confidence 48.80%
Tuo koski siis VAIN pohjanmaan hurreja.	['0.1487', '0.7442', '0.1071']	'neutral' with confidence 74.42%
Parhaimmillaan se kävi jo yli 100.000 eurossa, wau.	['0.0375', '0.9134', '0.0491']	'neutral' with confidence 91.34%
Minä olen täällä kertomassa totuuksia kaiken soopan keskellä.	['0.1377', '0.1176', '0.7447']	'positive' with confidence 74.47%
"Tämä yritys on jo huvittava "" UL , Rina tai Uscg merkintä laitteissa on min vaatimus."	['0.0009', '0.9506', '0.0485']	'neutral' with confidence 95.06%
Rakas Volvovanhukseni lakkasi toimimasta, vilkuttaa vaihteiston vikakoodia ja pakki kyllä menee päälle mutta auto ei liiku.	['0.0025', '0.8393', '0.1581']	'neutral' with confidence 83.93%
Molemmat ulkoilevat vain valjaissa.	['0.2273', '0.6858', '0.0869']	'neutral' with confidence 68.58%
Tapaamisessa esiteltiin vientiliittojen ajatuksia ja keskusteltiin yhdessä työmarkkinajärjestelmän kehittämisestä.	['0.0161', '0.6575', '0.3264']	'neutral' with confidence 65.75%
esim.bussissa )Ihan pientenkin lasten kielenkäyttöä niin jokatoinen sana, on V-alkuinen .	['0.0027', '0.9456', '0.0517']	'neutral' with confidence 94.56%
Anna mennä vaan.	['0.6302', '0.2221', '0.1477']	'negative' with confidence 63.02%
Onnittelut Ritva Elomaalle!	['0.3066', '0.5334', '0.16']	'neutral' with confidence 53.34%
Se kokee aika voimakkaasti sen että VW ja Toyota kilpailevat markkinajohtajuudesta.	['0.0026', '0.8824', '0.115']	'neutral' with confidence 88.24%
Lehdellä on myös erikoinen tapa kirjoittaa paikkoja ympäripyöreästi.	['0.0818', '0.8624', '0.0558']	'neutral' with confidence 86.24%
"""Se, joka tekee pahaa, kaihtaa valoa: hän ei tule valoon, etteivät hänen tekonsa paljastuisi."	['0.0015', '0.8876', '0.1109']	'neutral' with confidence 88.76%
"Joskus aikaisemmin näillä palstoilla joku kirjoitti todella hyvin ""jos kaikki ne jotka täällä Hirviniemeä haukkuvat, äänestävät niitä, voitto on varma"" Aivan sanatarkka lainaushan tuo ei ole, mutta toteen kävi."	['0.0025', '0.0022', '0.9953']	'positive' with confidence 99.53%
Sinä olet tärkein!	['0.1685', '0.0455', '0.786']	'positive' with confidence 78.60%
Toisaalta ainoa hengenhätä mitä mulle on käynyt on Hangon Läntisellä kun kapealla väylällä tuli väärää reunaa koneella kolme purkkaria -vierekkäin- vastaan.	['0.0121', '0.593', '0.3949']	'neutral' with confidence 59.30%
USAn kanssa etsiydytään mieluusti yhteistyöhön.	['0.1367', '0.2839', '0.5794']	'positive' with confidence 57.94%
Mutta millä perusteella maksu suoritetaan.	['0.2271', '0.7396', '0.0333']	'neutral' with confidence 73.96%
Joko jättäjä ei koe tulevansa hyväksytyksi kaikessa nukkavieruudessaan tai jätettävä paljastaa itsestään puolia, joita toinen ei kestä.	['0.0024', '0.9491', '0.0484']	'neutral' with confidence 94.91%
Sadot vaihtelevat sään mukaan, mutta jokaisen tarvitsee syödä.	['0.081', '0.8504', '0.0686']	'neutral' with confidence 85.04%
Miten sitten vaikka Virossa tai Saksassa ihmiset voi pysyä hengissä kun sieltä saa 80% vodkaakin ruokakaupasta,	['0.0011', '0.9629', '0.036']	'neutral' with confidence 96.29%
Käsitätkö perustelun ja faktojen eron?	['0.2462', '0.6623', '0.0915']	'neutral' with confidence 66.23%
Miten noi todistusvalintapaikat menee, jos joku jolla pisteet riittää todistusvalintaan, mutta saakin ylemmän hakukohteen paikan..	['0.0008', '0.9232', '0.076']	'neutral' with confidence 92.32%
kesärenkaat hyvät, alapuolella rengasta vähän ilmaa, akku loppu, pitää kaapeleilla startata.	['0.0056', '0.7797', '0.2147']	'neutral' with confidence 77.97%
Vaan Trump ei ainoastaan puhu!...	['0.2928', '0.6912', '0.0161']	'neutral' with confidence 69.12%
On todella surullista olla turhaakin turhempi, se on totta.	['0.0535', '0.746', '0.2005']	'neutral' with confidence 74.60%
Kyllä sinunkin käsityksissäsi on vikaa ja paljon.	['0.0647', '0.539', '0.3963']	'neutral' with confidence 53.90%
Ei tosiaan ole tullut käytyä vähään aikaan :(	['0.0546', '0.8849', '0.0604']	'neutral' with confidence 88.49%
Herättyäni ihmettelin, miksi odotin jo toista kun ekakann ei ollut vielä syntynyt.	['0.001', '0.9757', '0.0233']	'neutral' with confidence 97.57%
'Sen jälkeen minä palajan ja pystytän jälleen Daavidin sortuneen majan; minä korjaan sen repeämät ja nostan sen jälleen pystyyn, 15:17 että jäljelle jääneet ihmiset etsisivät Herraa, ynnä kaikki pakanat, jotka ovat minun nimiini otetut, sanoo Herra, joka tämän tekee, 15:18 mikä on ollut tunnettua hamasta ikiajoista.' 15:19 Sentähden minä olen sitä mieltä, ettei tule rasittaa niitä, jotka pakanuudesta kääntyvät Jumalan puoleen, 15:20 vaan heille kirjoitettakoon, että heidän pitää karttaman epäjumalien saastuttamaa ja haureutta ja lihaa, josta ei veri ole laskettu, sekä verta.	['0.0047', '0.121', '0.8743']	'positive' with confidence 87.43%
Kiitos jälleen ajankohtaisesta tiedotteestanne, joka oli mielestäni erittäin tarpeellinen.	['0.0041', '0.0239', '0.9721']	'positive' with confidence 97.21%
No eihän siinä paljon voikkaan juteella, jos kielimuuri.	['0.0394', '0.8725', '0.0881']	'neutral' with confidence 87.25%
En ihan tavallisena ihmisenä häntä kuitenkaan pitäisi.	['0.3824', '0.5211', '0.0964']	'neutral' with confidence 52.11%
Jatkossa perussuomalaisen eduskuntaryhmän muodostavat Juho Eerola, Teuvo Hakkarainen, Laura Huhtasaari, Olli Immonen, Ville Vähämäki, Ville Tavio, Sami Savio, Jari Ronkainen, Mika Raatikainen, Tom Packalén, Mika Niikko, Jani Mäkelä, Leena Meri, Rami Lehto ja Toimi Kankaanniemi.	['0.0259', '0.0112', '0.9629']	'positive' with confidence 96.29%
